,trait_1,trait_2,trait_3
snp21708,-0.0116159711378914,-0.0000466279656119701,0
snp02855,-0.00571900872931555,0.000226755652124136,0
snp05452,0.00577025701492878,-0.00447674579514438,0
snp09742,-0.00345386162475779,0.000298157589508355,0
snp00034,0.00329829770390936,0.00517327164017913,0
snp29440,0.020598292385529,-0.00125502672901979,0
snp11453,0.00142407271293777,-0.00110131798907495,0
snp13506,-0.0328875384652113,0.00520095695454381,0
snp30951,0.0155868851668995,-0.000320986507889877,0
snp10032,0.00934519058449114,-0.00284712566436273,0
snp25566,-0.00471851312149459,-0.000282593521781151,0
snp13659,-0.000689853326926422,0.00320386656358774,0
snp23409,-0.0056002859672509,0.000332734941814363,0
snp20307,0.0150342666546653,-0.000928481658866804,0
snp29349,-0.014402503463928,0.00495793677842291,0
snp33642,0.013925536601659,-0.00129810102417479,0
snp22038,0.00264149485972022,-0.000217899069246714,0
snp33204,-0.0155276232086228,0.0019294508049703,0
snp23646,0.00685738859844147,-0.000476458207293474,0
snp19938,0.00992690695233088,0.00205735325453322,0
snp25285,0.00483727750504993,0.00382977568642198,0
snp03208,-0.0211062262634693,0.00381346492801293,0
snp02499,-0.000903624451419885,-0.000191160815588138,0
snp26435,0.0203158891308664,-0.000370820925699234,0
snp06493,-0.00341944018211192,0.00013313774750065,0
snp30533,-0.0393671604203887,0.00107017890130675,0
snp15433,0.00881435600129367,-0.00212321222460289,0
snp03826,-0.00431368551278781,0.000641252520492123,0
snp21248,-0.0326000668947794,0.00692248058105848,0
snp01612,0.01398437948284,-0.00195265239687355,0
snp16436,-0.0212474304213039,0.000600558112795851,0
snp15961,0.0234913596744628,-0.00349626646785261,0
snp20966,-0.020227656630804,-0.000738784763939906,0
snp04523,0.0195002089021302,0.000782432942156656,0
snp03393,-0.0109909812312206,0.00393360030124765,0
snp23685,-0.0131073095855381,0.000808553838842094,0
snp19849,-0.00831845249454532,-0.00260648002634753,0
snp06742,0.0126368272236959,0.00242202126055209,0
snp22773,-0.0184189208546615,-0.00409007763937911,0
snp05021,-0.0327180105037706,-0.00253999928735155,0
snp11255,-0.0109746889913867,-0.00297751140245513,0
snp33281,0.0354235677777865,0.000531275018670713,0
snp19397,0.0194245216175404,-0.00153372896851615,0
snp22460,0.0171782002484798,0.00139967803421224,0
snp11128,0.0134877694439521,0.000490264586907661,0
snp25018,0.0288262146885446,-0.00167870131990304,0
snp10915,0.00618699524812133,0.00249932083284826,0
snp17225,-0.00727193614296439,-0.00165359173868421,0
snp24504,0.0402161163271218,-0.000184106433911785,0
snp09394,0.00789897941074793,-0.000354626608251996,0
snp06928,0.0178480829927698,-0.00199121190958348,0
snp09034,0.0295171284351286,-0.00290500301207442,0
snp28844,0.0151748678759474,0.000759828248023192,0
snp15147,0.0110255504866579,0.00221544096441459,0
snp08031,0.0218304452984586,-0.00245834183997926,0
snp10908,-0.00236537243633456,-0.00137367582216101,0
snp12653,0.000787701740247868,-0.0000824319174266011,0
snp17593,0.0180432036713029,-0.00234991474305708,0
snp30552,0.0337032690513888,-0.000123801167325488,0
snp28457,0.0179283765507822,-0.000764273763569193,0
snp21492,-0.00418103169149384,0.0000346999408438177,0
snp04448,0.00740021878919697,-0.00197731636013066,0
snp15365,-0.00918141098686299,-0.00249893088052716,0
snp01604,-0.0203659058553184,-0.00654552982361013,0
snp22269,-0.0361331777126603,-0.000273356982630632,0
snp20420,-0.0299945662701316,0.00233072646024191,0
snp16459,-0.0138771021498328,0.00219076102095291,0
snp03368,0.00365032574913603,0.00141649414475672,0
snp00289,-0.0136746792256721,-0.000141612018219356,0
snp14002,-0.015694309489405,-0.00139049707363495,0
snp22104,-0.040920855319846,-0.00196521370916774,0
snp29726,-0.00159437438381948,0.00209161175200727,0
snp26973,-0.0199014620565175,0.000592728198760714,0
snp28158,0.00337839145972892,0.00104397152017676,0
snp31297,-0.0132018536010908,-0.00113893709806256,0
snp17234,-0.00727193614296439,-0.00165359173868421,0
snp15274,0.00544925964094149,0.000989010346587457,0
snp26916,0.019502499646422,-0.000133716579019681,0
snp03441,-0.0114413841763359,-0.000811975222930603,0
snp10085,-0.000612400646353656,0.00205466609186476,0
snp31866,0.0195810754652751,0.000206596016074006,0
snp33469,-0.022223671820983,0.00453261750973416,0
snp06603,0.00394605866373565,-0.0020336593582843,0
snp17736,-0.0112338204068121,-0.00392123091812589,0
snp26924,-0.00467462809936809,-0.00444835183576333,0
snp02050,-0.0250653536518818,0.00444261013273222,0
snp21243,0.00787843455431366,-0.00177607961995655,0
snp02147,0.00781227146908399,0.000259091405396688,0
snp25727,0.00834859280937627,-0.00303664060996076,0
snp13761,-0.034249903287334,0.00136184822925559,0
snp22169,0.0357339927046861,0.00127816777687447,0
snp02647,0.00910325970086614,0.0000944199907184035,0
snp13489,0.025642517785648,-0.00157103590593765,0
snp10790,0.0134070344160759,-0.00294690870197184,0
snp18307,-0.0193817879990017,0.00163809042269111,0
snp02095,0.00286280078476454,-0.000535315186399216,0
snp21447,0.0108140016224615,-0.000576150038117304,0
snp03602,0.0030517381430387,-0.00197370354644876,0
snp25885,0.00679078073449804,-0.0030194867912518,0
snp18089,-0.0216560671408602,-0.00045999345503704,0
snp03597,-0.00322250380694169,0.00252163302002197,0
snp29699,-0.00159860519643195,-0.00164170553414501,0
snp11137,-0.00404789239664301,0.00216828595944605,0
snp12370,0.00678745108891814,-0.00295757765666339,0
snp07669,0.0311896711723388,0.000653283351682262,0
snp21297,-0.0325753187969297,0.00575201434881141,0
snp28099,0.0238075093571303,0.00287886148906632,0
snp18408,-0.00201836300315537,-0.000120197465639926,0
snp06084,0.0469479151172858,-0.00331678525649993,0
snp25509,-0.0150683870132802,0.00106175148300502,0
snp17054,0.0190189487379966,0.000849448737659645,0
snp13260,-0.00994532567269985,-0.00109458238744499,0
snp18170,-0.0138314924539012,-0.00170080896100507,0
snp01852,-0.0193421638028144,-0.000307217389856355,0
snp31895,-0.0106852647895635,-0.0015606518574556,0
snp05531,-0.00215213618085901,-0.00453482801274188,0
snp09193,-0.0112053429123271,0.00274225875468693,0
snp22000,-0.0269246351327847,0.000912543656357511,0
snp20964,0.019160106632207,-0.002857137436206,0
snp11170,-0.00674015758150101,-0.00205433609757224,0
snp02304,0.00291500470671868,-0.00147373519301055,0
snp04402,0.00392609161720169,0.00250261277094176,0
snp08477,-0.0167656980176208,0.000566171286897755,0
snp24079,0.017646502303305,-0.000213807647512602,0
snp33329,-0.0133822781210374,0.00320918425901668,0
snp04389,-0.000424388654047568,-0.00199515876072023,0
snp33452,-0.0230707878661217,0.00456330778760855,0
snp05986,-0.0469327737302057,0.000228717305591228,0
snp33753,-0.00430108692875442,-0.0023776683418376,0
snp28310,0.0222470561411282,-0.00478379348069604,0
snp24021,0.0183679665056124,-0.00266683171413108,0
snp30287,-0.039553152629446,0.00359338462762234,0
snp33547,-0.017198143825179,-0.000689678467845561,0
snp17840,-0.00364094000616667,0.00218920644982695,0
snp30171,0.0137851023735882,-0.00218305519330267,0
snp27614,-0.0322221348949034,-0.000991364421431055,0
snp24666,0.00603995825730535,0.0000383898896940968,0
snp27729,0.0203021295271035,0.00199790141702558,0
snp15922,-0.01083927272185,0.0025879303664645,0
snp33485,-0.0067871834355727,0.00363640421190759,0
snp31525,-0.00310734122011333,0.000191285153747813,0
snp04836,-0.0082257306487422,0.00184027783104995,0
snp06329,-0.0205735978607722,0.00147998177463279,0
snp16282,0.018521181063407,0.000829597563426413,0
snp25515,0.0065980722272265,-0.00392946905555085,0
snp33731,-0.0259248531553433,-0.00133976122538816,0
snp03432,0.0114413841763359,0.000811975222930603,0
snp34021,0.00779685785870825,-0.000770697298884719,0
snp21912,0.0183382090864323,0.00185239027577467,0
snp10233,0.00107822080696111,0.00297482684535392,0
snp02636,0.00910325970086614,0.0000944199907184035,0
snp03680,0.000064552311960218,0.00158731939378021,0
snp01970,0.0102263561394537,-0.00123234886062168,0
snp12250,-0.013916483990291,-0.000374772516476358,0
snp31169,0.00866865493124109,0.00423371056628007,0
snp04912,0.0136256676796818,0.0015946261290439,0
snp14246,0.00334557098993237,-0.000516549637583516,0
snp14639,0.0150986165008296,-0.000484333523740756,0
snp13170,-0.021636164366905,0.00113482892660157,0
snp08968,-0.0163890825569467,-0.003041988983142,0
snp32466,0.00462561789781997,0.0011231997198225,0
snp04991,-0.0272042466243909,-0.0041420935711166,0
snp31610,0.0233790313322569,0.0015435358524891,0
snp29405,0.0115507211738949,-0.00136298702329564,0
snp29199,-0.0197110416395727,0.00433064136031315,0
snp14273,0.00918176700755102,0.00013799728904366,0
snp16138,0.00540569814575576,0.00227392499627792,0
snp34173,0.0150589607919918,-0.00516702181539969,0
snp33392,0.00111181259860097,-0.00308497300830275,0
snp22389,-0.0206789266099113,0.00113540012738722,0
snp22069,-0.0127686508548104,-0.000629887024249815,0
snp10583,-0.0155874707570899,0.00298986282422851,0
snp25329,-0.00814364495005425,-0.00261908452611424,0
snp07173,-0.0310376839773064,-0.00385245266583615,0
snp10852,-0.00752083556003076,0.000324658085459053,0
snp09911,-0.012242536314629,0.00022192264185762,0
snp19302,0.0179003645611117,-0.000586724600539221,0
snp26176,0.0124488699008906,0.0016267382372587,0
snp33061,0.0227605108395423,0.000172905212557983,0
snp03825,-0.0124079923740206,0.00160566902455494,0
snp18404,0.00220451154181966,0.00317215310628998,0
snp15918,0.00666243659674945,-0.00109299944594235,0
snp19355,-0.0111282565592419,0.000777452515413849,0
snp06106,0.0455163800052483,-0.00512972236037148,0
snp13329,-0.0204936890783662,0.00176794642025186,0
snp25694,-0.00765791515454089,0.00765050583837102,0
snp26114,-0.0221353617512559,-0.00287531211409472,0
snp09980,0.00119253798783118,-0.000478350752937948,0
snp30944,0.0155868851668995,-0.000320986507889877,0
snp07232,0.0171006190727558,0.00192176708351373,0
snp09402,-0.0122451891569843,0.000678924491040761,0
snp27795,-0.0307478349889816,-0.0000789834064385347,0
snp27664,0.00668806995568242,-0.000885114912171284,0
snp25511,-0.00538547556901926,-0.00325225791656814,0
snp11657,-0.0178789622140414,0.000272219858413978,0
snp31986,0.0121270176165401,-0.00302424506419217,0
snp01405,0.0073586178595916,0.000626202654557292,0
snp20251,-0.00468351366485287,-0.00377248600560907,0
snp29113,-0.0103428226388338,-0.0013227790821885,0
snp09919,-0.0129813076824346,-0.00365926296670947,0
snp03016,-0.0422365826347939,0.00000220722636226066,0
snp08315,-0.0113441256725751,0.00193941394609341,0
snp33041,-0.019974409483336,0.00291552796133419,0
snp26766,0.0195768150316844,-0.00287313522999955,0
snp09298,-0.0146850101004716,0.00249315552798047,0
snp23028,0.00636304096641317,0.0000947785545161925,0
snp23752,-0.00569681475715099,0.00137946486120285,0
snp18436,-0.0124069874152556,-0.00084978133110472,0
snp01100,-0.00882615397012757,-0.0000396529873171816,0
snp11940,0.00929280282351385,-0.00102283845472766,0
snp18438,-0.0115664496779207,-0.000784845627952619,0
snp00689,0.00565957822139842,0.00134772029541176,0
snp22154,0.0334747081726339,0.00341884084883853,0
snp19373,0.0236117897583755,0.00142484777336798,0
snp19731,-0.00401356172748306,0.00517782670391628,0
snp23810,-0.0130776283345199,0.00256988368443489,0
snp16239,0.00385396775528949,-0.00287748867455216,0
snp22453,0.0171782002484798,0.00139967803421224,0
snp33090,-0.0352328283924026,0.000212955121358436,0
snp02241,-0.00434347376705257,0.00191870108682356,0
snp15910,0.0172112860804885,-0.00336684760713172,0
snp12017,-0.00550749259672974,-0.00337375570128242,0
snp32167,-0.00743180078543665,-0.00412641200442949,0
snp26406,0.0245351876120983,0.00368784484770211,0
snp34320,0.0282175993706386,0.00364992596809428,0
snp17004,0.022108455572366,0.00125845428756612,0
snp13024,0.0173872796277446,-0.00298320105873442,0
snp05174,-0.00721698013474007,-0.00168531088518629,0
snp31745,-0.00539192873478098,0.00232229354417465,0
snp19710,-0.0185166583014468,-0.00064233729667389,0
snp19105,-0.00602237120006322,0.00186930771556696,0
snp08280,0.0130435676150858,0.00116755478568887,0
snp05433,0.00493768843824881,-0.00399086879040222,0
snp11234,0.023253007675413,0.00305751008675742,0
snp28019,0.0361518166721813,-0.00456186709350867,0
snp21241,-0.00787843455431366,0.00177607961995655,0
snp27752,0.0212179846011925,-0.000433424824824616,0
snp31377,-0.000392422495752477,0.00074526519484022,0
snp15628,-0.01500939297903,0.000562835534270981,0
snp25618,-0.0271568712492708,0.00129936173555472,0
snp20183,-0.0166955217143218,0.00396315830761789,0
snp20034,0.0219182153661241,0.0022760571874011,0
snp21823,-0.00147260274121481,-0.00258550543385186,0
snp29099,-0.00947906646724466,0.00132592885624888,0
snp24884,0.000959119845831094,0.00304589384309568,0
snp28178,0.00475145354866133,0.00241164706036678,0
snp31279,0.00693574686398366,0.00249715562100392,0
snp29465,-0.0144126113500311,0.0010760391619322,0
snp07077,0.00178014019207031,-0.00449134083012159,0
snp23886,0.0158514726743249,0.00185154138097321,0
snp11953,0.0123080266195755,-0.000647315171276868,0
snp32406,0.00139916805414795,-0.00243350576632914,0
snp06347,-0.0206146009795917,0.00023278867831777,0
snp09104,0.00875335054405256,-0.000197674366374218,0
snp23789,-0.0166661160084429,0.00230648329349018,0
snp01237,0.00649380218930296,-0.00400595468585847,0
snp29820,-0.0170987186156208,0.00258648382655133,0
snp11391,-0.0298924547307997,-0.00259502848784846,0
snp14980,-0.0239558786064242,0.0037226050887392,0
snp29062,0.0131018195257727,-0.000861571048476457,0
snp02607,0.0162963553431014,0.00160284441752314,0
snp20352,-0.0115374744712187,0.0015322065782922,0
snp23131,0.00301821851868616,-0.0013419164476348,0
snp33399,-0.0275410024378012,-0.00280375113227495,0
snp21764,-0.0077652451547613,-0.00330472334668044,0
snp28915,0.0165268645471237,0.00224907292387587,0
snp12505,0.0174695963231524,0.00149870604205984,0
snp17168,-0.0148823354951356,-0.00128866582549704,0
snp16273,-0.0167748721790491,-0.00167544310056924,0
snp03568,0.00978534720142371,-0.00524012420348754,0
snp12124,0.0296451907872324,0.00238275708057955,0
snp01854,-0.0193421638028144,-0.000307217389856355,0
snp13752,0.0105423660560013,-0.00169063929114514,0
snp16361,-0.00751270363391992,0.00352757495373218,0
snp07973,0.00315806089276766,0.0010197834327906,0
snp20581,0.00501398249430827,-0.00193173131578085,0
snp04128,0.00608972810659073,-0.00253482692484025,0
snp30622,0.00107460050827944,0.00114960588217856,0
snp29672,-0.00364835293713477,-0.00132859967155354,0
snp08698,-0.0143565623325126,-0.000584294698730711,0
snp22648,-0.0117507375947498,-0.0019814031073372,0
snp27927,0.00290565229842725,-0.00282585994407677,0
snp04211,0.000640773590299545,0.000636271063054458,0
snp18457,-0.00405564623762963,-0.000784036602014165,0
snp04880,-0.00416470503394135,-0.000129522928757275,0
snp28914,-0.0081694832966453,-0.00255880620983269,0
snp10604,-0.012943623929811,0.000712830232999566,0
snp14768,-0.0193203436988234,-0.00230211205026921,0
snp28467,-0.0332811330694921,0.00284639778204582,0
snp03145,0.0000847031219464695,-0.00100396076223721,0
snp10375,0.000987892678769987,0.00549105001752808,0
snp34005,-0.00360282161128323,-0.000902275095564215,0
snp20965,0.0102703224967896,-0.00202537373070421,0
snp13073,-0.00191965555528706,-0.00203245167075947,0
snp00947,-0.00709559420874883,0.00295335820536928,0
snp16747,0.0105268421541622,0.000213759219739083,0
snp14124,0.0186281272215572,-0.00346957587494284,0
snp12624,-0.0161440657660553,0.000175094686317106,0
snp26438,0.00735384922975939,0.000242566402570654,0
snp08338,0.0118003386042922,-0.00225960871517874,0
snp02551,-0.0269758385137876,0.00263568226472759,0
snp14682,-0.00907159692725313,-0.00225651792467566,0
snp14684,0.00907159692725313,0.00225651792467566,0
snp07207,0.0210877038495365,0.00296580275625342,0
snp20405,-0.017965342507489,0.000735519758907933,0
snp10172,0.0106673829197862,-0.00381050150391354,0
snp20036,-0.0219182153661241,-0.0022760571874011,0
snp22745,-0.00948480678266848,-0.0042393433710486,0
snp29297,0.00985545925748631,-0.00432042754675797,0
snp16337,-0.000591011289364548,-0.00259184272122375,0
snp19429,0.0268165020652309,0.00114982334019263,0
snp14705,0.00539359073525628,0.00072179016764343,0
snp02877,-0.0130133955759992,0.000756695352569339,0
snp07981,-0.00122867183509586,-0.00169811006993489,0
snp17013,0.0139010140935454,-0.000873519341095574,0
snp27702,-0.0018215179255401,-0.000974492392566384,0
snp33401,-0.0275410024378012,-0.00280375113227495,0
snp13599,-0.0214390088389472,0.00301717689850344,0
snp13598,-0.00239773526997459,-0.0000670531572627558,0
snp15644,-0.039336420859004,0.0039780831840675,0
snp16844,0.000661870389913886,0.000287852569406451,0
snp27420,-0.0212193553888575,0.0000628861112720677,0
snp21883,0.0104443762589468,0.00449383096581751,0
snp04346,-0.00027860721604497,0.00451912775238694,0
snp31644,0.00854727049003864,-0.000574579129570011,0
snp22253,0.0168689141391352,0.00230396866083637,0
snp24598,-0.023191333952199,-0.000768026724428506,0
snp15112,-0.0141801665103734,-0.0013233446881121,0
snp07825,-0.0123509180959209,-0.000707969794840231,0
snp03379,-0.00199993344687141,0.00361433017699996,0
snp26703,0.0301332018085942,0.00283095932824006,0
snp14076,-0.00954069569062604,-0.00128450025023446,0
snp29596,-0.00647657623835251,0.0024738675527779,0
snp27953,0.0441464120241936,-0.00310428646364359,0
snp23840,0.0116066503968208,-0.00217732999794563,0
snp07681,0.0212413482509236,-0.000811734766713312,0
snp14122,0.0186281272215572,-0.00346957587494284,0
snp30802,-0.0107575273190509,-0.00374360243893101,0
snp13665,0.0310543258430682,-0.00313770240438836,0
snp33366,0.00916370233749476,-0.00119975859561834,0
snp25570,0.00593306309728289,-0.000539404594786107,0
snp29246,0.0219280017572722,0.00382147687974632,0
snp22349,0.00591573187939781,0.0021544469422778,0
snp29667,-0.00129070224088659,-0.000349490617024017,0
snp04962,-0.0251973019058204,-0.000793002212701425,0
snp29620,-0.00569799022522648,0.00244792567355172,0
snp12354,-0.0291797113315925,-0.000167471682161594,0
snp00694,0.00565957822139842,0.00134772029541176,0
snp31412,-0.0065270987089776,-0.0000843968927564838,0
snp15752,-0.00763307751751073,0.00424466009572514,0
snp10391,0.0224330085927247,0.00287247790925693,0
snp31686,-0.0115025974951058,-0.0000437918052947994,0
snp10714,0.00435119868720446,0.00122462287539095,0
snp08917,0.0044860941238595,0.00168486304904465,0
snp20571,0.00353814713322964,0.000958444871547192,0
snp01832,0.019956113312068,-0.000231374809032149,0
snp18919,-0.00493065911434168,0.00211881098883998,0
snp09303,-0.0146850101004716,0.00249315552798047,0
snp31749,0.0279542488056706,-0.0034963006376339,0
snp31893,0.00776181218243701,0.0012310754404282,0
snp15368,-0.00440143265743427,-0.00239242275334134,0
snp01555,-0.0233836306270643,-0.00254949224555546,0
snp27229,0.00719020665321332,0.00244990811656809,0
snp16563,-0.0193449378197229,-0.00102453921675996,0
snp32165,-0.0085685387347933,-0.00272794249958302,0
snp05821,-0.0406509326893564,-0.000775228177878429,0
snp12500,0.0174695963231524,0.00149870604205984,0
snp21900,-0.0130418482247907,-0.00480334444414543,0
snp32320,0.0120891996382429,-0.000145677509315578,0
snp01097,-0.0101228711003602,0.000622144155067775,0
snp17455,0.0109895944846283,0.000968044137054207,0
snp22171,-0.0357339927046861,-0.00127816777687447,0
snp25307,-0.0154695839254974,-0.001317257687822,0
snp13265,-0.00839991262454329,-0.00217185679016933,0
snp08904,-0.0044860941238595,-0.00168486304904465,0
snp14802,-0.011654505093215,-0.000711556897489817,0
snp16807,0.022104114848048,-0.000245832216013918,0
snp30777,0.0134875084462746,0.00326729104976539,0
snp12641,0.00211590955057953,-0.00339257150194879,0
snp28143,0.00463210703054996,0.000633109475700892,0
snp02339,-0.0209423543072678,-0.000810400467197305,0
snp22390,0.0297605096547215,-0.00316041999241876,0
snp18159,-0.0198487903434099,-0.00163239275027948,0
snp27071,0.020848430771353,0.00164628272668131,0
snp29576,0.00195247654569227,-0.00209030084464337,0
snp17866,0.00669728504137662,0.00308538438463668,0
snp17220,-0.00874098021581454,-0.00152959288657902,0
snp15892,0.00145363819528743,0.000510222814646818,0
snp13525,0.0121668633193666,-0.0021561083281757,0
snp22542,-0.00759314283441138,0.0020339608533059,0
snp20947,0.0149292148377214,-0.00442493250821054,0
snp07810,-0.00293095875974247,0.00326863997868142,0
snp04050,0.00308337918537136,-0.00231645784128944,0
snp02116,0.0187815942204515,0.000276998714123179,0
snp21508,0.000441404764423738,0.00487577492118354,0
snp18109,-0.0227558460913435,-0.00148680827212217,0
snp25259,0.00379807835647811,-0.00519807910411863,0
snp28212,0.033217696016513,0.000262650411629421,0
snp01678,0.0189712772040358,0.000890157432922558,0
snp14199,0.0203017032993102,0.00278396915827739,0
snp28664,0.0138233920049261,-0.00111230356793139,0
snp05871,0.00849706534256415,-0.00229174983682264,0
snp05559,-0.0239579056506193,0.00108549252229249,0
snp15436,0.00718195353446609,-0.00197109693875131,0
snp29022,-0.0157852052754281,0.000153326867875394,0
snp04076,-0.00206924941726976,-0.00223707972739088,0
snp11996,-0.00589917742485716,-0.0020261782541451,0
snp20735,0.0283646969658735,-0.00540682197041213,0
snp22498,-0.00548191964614857,-0.000741244265530725,0
snp32085,-0.00789574855998003,-0.0021739548358135,0
snp15434,0.0106787691726308,-0.000863755764985296,0
snp15782,0.00976851371609661,-0.00385226451945199,0
snp11909,0.0155143830452792,0.00168449877742861,0
snp16811,-0.022104114848048,0.000245832216013918,0
snp12303,0.0240654032649655,-0.00240367714332549,0
snp27993,0.0262705534062297,-0.00128646291866882,0
snp10893,0.0122252139478548,0.00049790154059012,0
snp21425,-0.0148504110251318,0.000150713765425582,0
snp22328,-0.020756438155285,-0.000946271293570785,0
snp34191,0.00780971145564892,-0.00464567964782432,0
snp27672,0.00979002065263043,-0.001193535631512,0
snp15193,-0.00605133208240582,0.00102212152741921,0
snp32394,-0.00100257765538062,0.00180134938315118,0
snp14810,-0.0170787210975249,-0.000030988876742106,0
snp19813,0.0028846142638588,0.00162071852219335,0
snp30438,-0.0108918224861377,-0.000737686090420813,0
snp17347,0.0442083488313116,-0.0020530237235523,0
snp05146,0.0301236981411336,0.00321149367780374,0
snp16831,0.01428724516587,0.00208866300178141,0
snp21595,-0.0307401884128843,0.000166362362153714,0
snp02224,0.00846730026645954,0.0011968036508478,0
snp26299,-0.0140800420069952,-0.00253980928931688,0
snp00447,-0.012787064594804,-0.000367279000548823,0
snp31669,-0.00814024477125555,0.000825315163478537,0
snp29347,-0.014402503463928,0.00495793677842291,0
snp05028,0.03124718460838,0.00221353726932839,0
snp11459,-0.0000253291919884577,-0.00202352161976302,0
snp15900,-0.00889978208767868,0.00156305734154778,0
snp01362,0.00196691348313143,-0.00148893329676068,0
snp32856,0.000491824432054559,-0.00256658414817304,0
snp32281,0.0105280206962585,-0.00352017387693923,0
snp10597,0.0176089238255027,-0.00196045478244459,0
snp01433,0.0067806958741692,0.00258650555835628,0
snp06245,-0.0135682413687421,-0.00288410300792792,0
snp26379,-0.00480769063309108,-0.000112665469111542,0
snp33101,-0.0346353742207469,0.000872516657626356,0
snp23005,0.00495687979404444,-0.000168716216129128,0
snp08110,0.032962279294568,-0.00126784607362062,0
snp00176,0.0118593708949409,-0.000188233153235709,0
snp33821,0.0165985985439126,0.00070762592042181,0
snp23636,0.000345225460465316,0.00108516280722312,0
snp25105,-0.0150734060410463,-0.00407236019410803,0
snp00085,-0.0043455539634626,0.000524697683977767,0
snp33198,0.0103047684332938,-0.000856226075363852,0
snp15843,0.00597003535711722,-0.00557731288862482,0
snp31850,0.0161666361571147,-0.00104076044916337,0
snp15195,-0.0131086844435528,-0.00203066495909019,0
snp29187,-0.00857601100578157,0.000561355884440103,0
snp25708,-0.0176588591495758,0.0012177528260263,0
snp28996,-0.00886089868034898,-0.000749082739198366,0
snp10157,0.0130909474700131,-0.00247105270402113,0
snp12640,-0.00927915807853437,0.00291313965660962,0
snp30238,-0.0134851525269256,-0.000492972556788616,0
snp08017,0.010959050975168,-0.00030934744649101,0
snp30623,-0.00304437885961168,-0.0017172344412404,0
snp19735,0.00486204932523575,-0.00467751420196132,0
snp28935,0.0297167825632794,0.00229368775898941,0
snp27548,-0.0112989951156953,-0.00194619293937169,0
snp17447,-0.0109895944846283,-0.000968044137054207,0
snp26154,-0.0121376162018063,-0.00176648995171927,0
snp12174,0.0262504087104102,0.00306228672123775,0
snp29715,-0.00210773394447648,0.000980299702152584,0
snp20388,-0.0170907474669081,0.000165169274161385,0
snp21269,-0.0482427050848265,0.000190163523152913,0
snp10279,-0.02160280523848,-0.00083019606230854,0
snp11138,0.00404789239664301,-0.00216828595944605,0
snp09690,0.00563258783261715,-0.000444631310197342,0
snp02208,0.0116283492260061,0.00186558773160221,0
snp23013,0.00495687979404444,-0.000168716216129128,0
snp05085,-0.00730140464578087,-0.00362415144616313,0
snp09404,-0.00789897941074793,0.000354626608251996,0
snp32951,0.0135333874112658,0.0010997899606342,0
snp10584,0.0141502539686571,-0.00305311519912326,0
snp27867,-0.0188705604427117,0.00178508205515307,0
snp29609,0.0122946625814526,-0.00411493631661543,0
snp29618,0.00569799022522648,-0.00244792567355172,0
snp21408,0.0148417437024745,-0.000202661693322234,0
snp23364,-0.00318830932035655,-0.000852862572414068,0
snp19743,0.000308478013106798,-0.00461831388062419,0
snp09714,0.0143580445856538,-0.000936857161551518,0
snp30436,0.0108326483478237,0.000646943728552083,0
snp02705,0.00344462445708285,0.00381216388862713,0
snp26251,0.0171151628779753,-0.000103019932950034,0
snp12847,-0.0230072486175635,0.000101541471921305,0
snp03989,0.00624269354216169,0.00291710914767212,0
snp31773,0.00695457778683745,0.00277405454305975,0
snp26253,0.0111463386827569,-0.000693617830179007,0
snp29780,0.00591506129968425,0.000523225010085569,0
snp29481,-0.0169067093386874,0.000662922044402244,0
snp06661,-0.0151967319125898,-0.00334491582802481,0
snp31474,0.0158606284098199,0.00173106008793627,0
snp03783,0.0285203022580655,-0.00604063348835688,0
snp18373,-0.01949613654562,0.000482950598994773,0
snp28620,-0.00996154133021908,0.00188262801154473,0
snp00911,0.0299004437307406,0.00279655873060457,0
snp33587,-0.00244945898236313,-0.00239144758218014,0
snp02964,0.00682262913952252,-0.0049042152373957,0
snp01056,-0.000180306001202165,0.00260086418949142,0
snp02592,-0.0422891631000501,-0.00317525992006121,0
snp18305,0.0193817879990017,-0.00163809042269111,0
snp29083,-0.0131018195257727,0.000861571048476457,0
snp16366,-0.0124965808317465,0.00294465843209584,0
snp17203,0.0120646568865365,0.0019768460580718,0
snp32308,-0.0361163432709006,0.00147408631596455,0
snp31344,-0.011869721562886,-0.00129683796390812,0
snp32038,0.00900128282658513,0.00245229344499902,0
snp31991,-0.0149556791700217,0.000688008150231755,0
snp18361,0.004532553942005,0.000503494838421953,0
snp23975,-0.00268734188720312,-0.000995056663934012,0
snp06091,0.0469565824399432,-0.00326483732860328,0
snp21467,0.010655808902623,-0.00407809543802443,0
snp17561,0.0165530171979197,-0.00213892072414393,0
snp11191,-0.0081458157607747,-0.00516041927487637,0
snp08286,-0.0184747865142741,0.000548138493677297,0
snp31287,-0.0200820090034017,-0.00266778152135431,0
snp26470,0.00406652091445753,0.000881118155519136,0
snp22858,0.000558383393454851,-0.000167283970495802,0
snp17345,0.0442083488313116,-0.0020530237235523,0
snp31595,-0.0266251597655576,-0.00236391861160957,0
snp28761,-0.0135769374329927,0.00209727703648,0
snp10890,-0.0135286761890711,-0.0011825210149081,0
snp30770,-0.0237497728752701,-0.00525125313181299,0
snp19330,-0.0237614800460307,0.00336817621499285,0
snp10154,-0.0155716443121383,0.00336644516629261,0
snp12247,-0.0205901598416099,0.000100771871908355,0
snp00626,-0.0143768698751266,-0.00169983697756384,0
snp25139,0.0560755883426765,-0.0000312794740665338,0
snp27094,0.00725426014141731,-0.00554638913309739,0
